url,row_count,traceability_status,http_status,content_type,is_pdf_source,backup_kind,has_local_pdf,local_paths
https://www.perkinelmer.com/category/burner-systems,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.perkinelmer.com/library/bro-pinaacle-900-series-aa-spectrometers.html,2,open,200,text/html; charset=UTF-8,no,none,no,
https://www.perkinelmer.com/library/tch-universal-cell-technology-for-the-next-generation-of-analysis.html,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.perkinelmer.com/product/pinaacle-500-flame-atomic-absorption-spectrometer-pinaacle500,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.renishaw.com/resourcecentre/download/declaration-of-conformity-invia-raman-spectrometer--130961,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\070_www.renishaw.com_034894fa56_declaration-of-conformity-invia-raman-spectrometer--130961.pdf
https://www.safety.admin.cam.ac.uk/subjects/radiation/non-ionising-radiation/electromagnetic-fields,2,blocked_or_forbidden,403,text/html; charset=UTF-8,no,none,no,
https://www.selectagents.gov/,1,open,200,text/html,no,none,no,
https://www.shimadzu.com.sg/an/products/elemental-analysis/atomic-absorption-spectroscopy/aa-7000/index.html,2,open,200,text/html,no,none,no,
https://www.shimadzu.com/an/gc/safety_function.html,4,open,200,text/html,no,none,no,
https://www.shimadzu.com/an/products/liquid-chromatography/hplcuhplc/index.html,1,open,200,text/html,no,none,no,
https://www.shimadzu.com/an/service-support/technical-support/handling-precautions/gas-chromatography/index.html,1,open,200,text/html,no,none,no,
https://www.shimadzu.com/an/service-support/technical-support/technical-information/gas-chromatograph-mass-spectrometry/change/index.html,2,open,200,text/html,no,none,no,
https://www.shimadzu.com/an/sites/shimadzu.com.an/files/pim/pim_document_file/brochures/16695/c122-e064.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\071_www.shimadzu.com_08f8d1fc92_c122-e064.pdf
https://www.shimadzu.com/an/sites/shimadzu.com.an/files/pim/pim_document_file/others/16942/bgaz-4000-2007.pdf,2,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\030_www.shimadzu.com_372fbf1c9f_bgaz-4000-2007.pdf
https://www.slu.edu/research/faculty-resources/-pdf/chemical_hygiene_plan.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\072_www.slu.edu_03ba95a15f_chemical_hygiene_plan.pdf
https://www.tainstruments.com/applications-notes/battery-separator-film-development-impact-of-coating/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.tainstruments.com/applications-notes/safety-evaluation-of-lithium-ion-battery-cathode-and-anode-materials-using-differential-scanning-calorimetry/,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.tainstruments.com/applications-notes/thermal-degradation-and-evolved-gas-analysis-of-lithium-ion-battery-cathode-materials-at-different-states-of-charge-ta495/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.tainstruments.com/applications-notes/thermogravimetry-of-air-sensitive-materials/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.tainstruments.com/applications/pharmaceuticals/,3,blocked_or_forbidden,403,text/html,no,none,no,
https://www.tainstruments.com/how-to-enhance-battery-safety-by-evaluating-materials-thermal-stability-blog/,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.tainstruments.com/precision-testing-for-energetic-materials-and-propellants-how-ta-instruments-powers-safety-stability-and-performance-blog/,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.tainstruments.com/tga-550/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.thermofisher.com/us/en/home/life-science/lab-equipment/biological-safety-cabinets/features.html,1,open,200,text/html;charset=utf-8,no,none,no,
https://www.umb.edu.pl/photo/ftplib/Wydzialy/wnl/FTiA/ZnO/User%20manual%20Zetasizer.pdf,1,open,200,text/html; charset=utf-8,yes,none,no,
https://www.uoguelph.ca/hr/system/files/Laboratory%20Safety%20Manual.pdf,1,open,200,text/html; charset=utf-8,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\repl_002_www.uoguelph.ca_cf56ee6cc1_Laboratory_Safety_Manual.pdf
https://www.uwindsor.ca/chemical-control-centre/sites/uwindsor.ca.chemical-control-centre/files/lsm_2025.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\075_www.uwindsor.ca_edb6badd53_lsm_2025.pdf
https://www.waters.com/nextgen/us/en/products/chromatography/chromatography-pumps-components-and-Accessories/purification-solvent-management.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.waters.com/nextgen/us/en/products/chromatography/chromatography-systems/acquity-uplc-i-class-plus-system.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.weizmann.ac.il/ChemicalResearchSupport/sites/ChemicalResearchSupport/files/bruker_magnet_safety_0.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\sslfix_034_www.weizmann.ac.il_8a34284a26_bruker_magnet_safety_0.pdf
https://www.weizmann.ac.il/ChemicalResearchSupport/sites/ChemicalResearchSupport/files/bruker_refill_manual_0.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\sslfix_035_www.weizmann.ac.il_3d6d102a1b_bruker_refill_manual_0.pdf
https://www.who.int/publications/i/item/9789240011311,7,open,200,text/html; charset=utf-8,no,none,no,
https://www.who.int/publications/i/item/9789240011410,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.who.int/publications/i/item/9789240011458,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.wuhan.gov.cn/gwfbpt/sbm/sgaj_79493/202403/t20240313_2372418.shtml,1,open,200,text/html,no,none,no,
https://wwwn.cdc.gov/TSP/MMG/MMGDetails.aspx?mmgid=1138&toxid=243,2,open,200,text/html; charset=utf-8,no,none,no,
https://xray.chem.wisc.edu/bruker-d8-advance/,1,open,200,text/html; charset=UTF-8,no,none,no,
https://xray.tamu.edu/administration.php,1,open,200,text/html; charset=UTF-8,no,none,no,
https://xxgk.hznu.edu.cn/c/2024-06-03/2969471.shtml,1,open,200,text/html,no,none,no,
